ACSSF,2011e5,ma,000,0005,0000245,17482,17173,309,89,87,6,37,9,0,0,0,0,0,9,0,16,0,0,0,0,0,0,16,0,0,0,65,18,0,0,47,17482,17173,15549,103,0,1049,0,139,333,24,309,309,285,0,0,0,0,8,16,16,0,17482,17173,309
ACSSF,2011e5,ma,000,0005,0000246,28778,28303,475,49,149,26,61,50,0,12,38,0,0,0,0,140,0,0,40,83,0,0,17,0,0,0,0,0,0,0,0,28778,28303,26457,441,75,1080,0,44,206,3,203,475,389,10,0,0,0,44,32,18,14,28778,28303,475
ACSSF,2011e5,ma,000,0005,0000247,8906,8575,331,7,156,0,0,160,0,0,160,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8906,8575,8450,0,17,94,0,0,14,0,14,331,98,0,0,0,0,160,73,21,52,8906,8575,331
ACSSF,2011e5,ma,000,0005,0000248,11198,10874,324,0,94,0,13,12,0,12,0,0,0,0,0,157,0,0,0,73,34,0,0,0,50,0,48,48,0,0,0,11198,10874,10192,69,7,539,0,0,67,0,67,324,168,0,0,0,0,75,81,0,81,11198,10874,324
ACSSF,2011e5,ma,000,0005,0000249,24794,24383,411,0,57,73,99,50,0,50,0,0,0,0,0,99,46,0,32,12,0,0,9,0,0,0,33,0,0,0,33,24794,24383,23153,59,2,847,0,42,280,0,280,411,310,0,0,0,0,33,68,19,49,24794,24383,411
ACSSF,2011e5,ma,000,0005,0000250,60209,52211,7998,1083,1095,147,204,4179,50,3664,10,53,4,398,0,956,86,94,313,96,153,0,135,36,43,0,334,88,38,0,208,60209,52211,40147,3364,54,6830,97,643,1076,214,862,7998,4796,371,0,0,0,2668,163,99,64,60209,52211,7998
ACSSF,2011e5,ma,000,0005,0000251,31792,30173,1619,351,251,17,63,440,0,361,22,0,0,57,0,294,74,0,31,16,119,0,11,0,0,43,203,90,19,0,94,31792,30173,26811,745,22,2033,29,81,452,62,390,1619,1114,37,0,42,0,354,72,19,53,31792,30173,1619
ACSSF,2011e5,ma,000,0005,0000252,12939,12830,109,28,51,10,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,12939,12830,11265,112,25,1319,0,0,109,0,109,109,108,0,0,0,0,1,0,0,0,12939,12830,109
ACSSF,2011e5,ma,000,0005,0000253,21716,21418,298,40,54,34,0,29,0,29,0,0,0,0,0,99,46,0,13,5,35,0,0,0,0,0,42,42,0,0,0,21716,21418,17992,118,12,2671,22,200,403,0,403,298,176,0,0,0,0,74,48,13,35,21716,21418,298
ACSSF,2011e5,ma,000,0005,0000254,11229,10889,340,70,0,9,7,0,0,0,0,0,0,0,0,31,10,0,0,0,0,0,12,0,9,0,223,201,0,0,22,11229,10889,9298,220,0,1148,0,17,206,16,190,340,276,7,0,0,0,57,0,0,0,11229,10889,340
ACSSF,2011e5,ma,000,0005,0000255,22116,21811,305,94,0,36,14,81,0,69,12,0,0,0,0,55,18,0,27,10,0,0,0,0,0,0,25,0,0,0,25,22116,21811,20553,308,0,649,0,0,301,31,270,305,269,0,0,0,0,27,9,9,0,22116,21811,305
ACSSF,2011e5,ma,000,0005,0000256,21205,20976,229,0,36,2,40,0,0,0,0,0,0,0,0,55,16,25,0,0,0,0,14,0,0,0,96,83,13,0,0,21205,20976,18543,40,12,2014,0,0,367,93,274,229,186,0,0,0,0,43,0,0,0,21205,20976,229
ACSSF,2011e5,ma,000,0005,0000257,37831,36295,1536,157,500,17,61,307,0,60,0,0,0,247,0,403,40,0,84,130,74,0,63,0,12,0,91,35,0,0,56,37831,36295,31821,1398,8,2558,0,111,399,76,323,1536,849,0,0,6,0,619,62,24,38,37831,36295,1536
ACSSF,2011e5,ma,000,0005,0000258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0005,0000259,10135,9527,608,62,91,0,17,416,378,0,0,0,0,38,0,22,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,10135,9527,8305,809,1,112,0,5,295,18,277,608,585,0,0,0,0,23,0,0,0,10135,9527,608
ACSSF,2011e5,ma,000,0005,0000260,4341,4222,119,0,48,0,0,16,0,0,0,0,16,0,0,44,0,0,0,0,0,0,44,0,0,0,11,11,0,0,0,4341,4222,3682,464,0,40,0,8,28,10,18,119,37,0,72,0,0,10,0,0,0,4341,4222,119
ACSSF,2011e5,ma,000,0005,0000261,16165,15838,327,75,58,0,0,104,0,89,15,0,0,0,0,24,11,0,0,13,0,0,0,0,0,0,66,53,0,0,13,16165,15838,14923,310,0,317,0,96,192,0,192,327,278,16,19,0,0,0,14,0,14,16165,15838,327
ACSSF,2011e5,ma,000,0005,0000262,35409,34897,512,130,167,16,29,0,0,0,0,0,0,0,0,88,0,0,0,21,11,0,56,0,0,0,82,42,0,0,40,35409,34897,31051,741,11,2618,0,208,268,0,268,512,335,0,0,10,0,167,0,0,0,35409,34897,512
ACSSF,2011e5,ma,000,0005,0000263,58371,54739,3632,395,550,193,116,912,223,334,130,52,2,171,0,1163,99,101,222,281,91,84,194,56,35,0,303,194,14,0,95,58371,54739,42964,996,0,9364,0,195,1220,79,1141,3632,2230,85,79,35,0,1090,113,113,0,58371,54739,3632
ACSSF,2011e5,ma,000,0005,0000264,21408,20980,428,94,103,0,135,16,0,16,0,0,0,0,0,63,0,0,34,29,0,0,0,0,0,0,17,0,0,0,17,21408,20980,18243,1404,0,1019,0,24,290,28,262,428,345,9,0,0,0,74,0,0,0,21408,20980,428
ACSSF,2011e5,ma,000,0005,0000265,7483,7462,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7483,7462,7373,3,0,14,0,0,72,0,72,21,0,0,0,0,0,11,10,10,0,7483,7462,21
ACSSF,2011e5,ma,000,0005,0000266,24521,23382,1139,2,538,30,303,37,0,27,0,10,0,0,0,57,0,0,0,0,24,0,7,0,26,0,172,0,0,0,172,24521,23382,20948,1113,0,828,0,52,441,0,441,1139,748,75,6,0,0,278,32,24,8,24521,23382,1139
ACSSF,2011e5,ma,000,0005,0000267,5564,5444,120,0,0,19,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,79,13,0,0,66,5564,5444,4943,51,14,250,0,0,186,0,186,120,41,0,0,0,0,79,0,0,0,5564,5444,120
ACSSF,2011e5,ma,000,0005,0000268,16734,16498,236,17,49,0,0,118,0,19,18,0,0,81,0,12,12,0,0,0,0,0,0,0,0,0,40,40,0,0,0,16734,16498,15449,306,0,652,0,17,74,0,74,236,212,0,5,0,0,18,1,1,0,16734,16498,236
ACSSF,2011e5,ma,000,0005,0000269,31317,30472,845,117,337,45,35,104,95,0,0,0,9,0,0,189,47,0,0,118,7,0,0,0,0,17,18,18,0,0,0,31317,30472,28530,256,73,1145,0,0,468,55,413,845,705,23,0,0,0,117,0,0,0,31317,30472,845
ACSSF,2011e5,ma,000,0005,0000270,10749,10249,500,8,392,19,0,43,43,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,30,0,0,0,30,10749,10249,8534,1087,0,395,0,70,163,0,163,500,339,126,18,0,0,0,17,0,17,10749,10249,500
ACSSF,2011e5,ma,000,0005,0000271,12004,11716,288,19,16,59,110,0,0,0,0,0,0,0,0,62,0,0,0,28,0,0,0,0,34,0,22,0,0,0,22,12004,11716,11117,74,30,363,0,0,132,0,132,288,128,0,0,0,0,94,66,66,0,12004,11716,288
ACSSF,2011e5,ma,000,0005,0000272,12670,12336,334,0,68,67,6,83,25,0,0,48,0,10,0,110,16,0,0,60,13,0,21,0,0,0,0,0,0,0,0,12670,12336,11754,45,0,386,0,5,146,0,146,334,245,0,0,0,0,21,68,68,0,12670,12336,334
ACSSF,2011e5,ma,000,0005,0000273,7852,7602,250,132,0,24,38,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,7852,7602,7116,0,0,398,0,0,88,0,88,250,193,0,0,0,0,22,35,35,0,7852,7602,250
ACSSF,2011e5,ma,000,0005,0000274,26828,26145,683,27,206,41,42,45,0,0,45,0,0,0,0,168,5,39,39,60,5,0,14,0,6,0,154,0,105,0,49,26828,26145,20939,3330,0,1451,0,80,345,90,255,683,557,48,0,22,0,15,41,30,11,26828,26145,683
ACSSF,2011e5,ma,000,0005,0000275,28786,28097,689,94,161,46,0,132,0,44,5,0,0,83,0,158,5,0,0,92,0,0,0,0,61,0,98,0,0,0,98,28786,28097,25330,500,0,1741,2,93,431,15,416,689,501,4,0,0,0,125,59,42,17,28786,28097,689
ACSSF,2011e5,ma,000,0005,0000276,11151,10628,523,27,240,9,142,13,0,13,0,0,0,0,0,76,0,0,31,17,14,0,5,0,9,0,16,0,0,0,16,11151,10628,9725,652,8,110,0,61,72,13,59,523,116,16,1,0,6,355,29,19,10,11151,10628,523
ACSSF,2011e5,ma,000,0005,0000277,28483,27524,959,106,307,1,308,62,0,23,0,26,0,13,0,135,0,0,15,74,0,0,0,0,46,0,40,0,0,0,40,28483,27524,24122,886,0,1493,0,679,344,38,306,959,383,0,0,0,6,568,2,1,1,28483,27524,959
ACSSF,2011e5,ma,000,0005,0000278,8176,8072,104,69,10,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,8176,8072,7682,63,44,171,0,112,0,0,0,104,79,11,0,0,0,14,0,0,0,8176,8072,104
ACSSF,2011e5,ma,000,0005,0000279,91484,88061,3423,176,1341,73,505,568,41,302,51,30,13,80,51,420,119,0,61,133,19,0,81,0,7,0,340,92,214,0,34,91484,88061,60853,3966,127,21323,0,287,1505,289,1216,3423,2014,261,12,123,0,953,60,32,28,91484,88061,3423
ACSSF,2011e5,ma,000,0005,0000280,31867,30298,1569,179,534,99,348,183,18,12,108,0,4,41,0,178,0,0,0,12,0,0,142,0,24,0,48,0,14,0,34,31867,30298,12254,13379,34,3808,0,388,435,158,277,1569,550,402,108,18,0,477,14,14,0,31867,30298,1569
ACSSF,2011e5,ma,000,0005,0000281,17538,17109,429,48,133,21,0,74,0,0,0,0,74,0,0,111,0,51,0,60,0,0,0,0,0,0,42,28,0,0,14,17538,17109,14093,915,0,1667,0,27,407,33,374,429,271,74,0,8,0,46,30,8,22,17538,17109,429
ACSSF,2011e5,ma,000,0005,0000282,26893,26329,564,26,219,0,45,87,0,0,70,0,0,17,0,110,0,0,11,12,45,0,11,0,31,0,77,0,47,0,30,26893,26329,22451,2703,18,635,0,198,324,52,272,564,335,77,0,0,0,152,0,0,0,26893,26329,564
ACSSF,2011e5,ma,000,0005,0000283,23862,23007,855,100,256,46,284,53,0,53,0,0,0,0,0,31,0,0,0,20,0,0,0,0,11,0,85,15,0,0,70,23862,23007,21688,573,0,666,0,7,73,5,68,855,445,36,0,13,9,342,10,10,0,23862,23007,855
ACSSF,2011e5,ma,000,0005,0000284,27818,26615,1203,408,146,101,151,54,0,20,0,0,25,9,0,229,17,0,17,95,8,0,21,0,71,0,114,19,26,0,69,27818,26615,22788,511,8,2716,14,83,495,47,448,1203,844,35,0,7,0,253,64,17,47,27818,26615,1203
ACSSF,2011e5,ma,000,0005,0000285,14508,14333,175,57,12,0,0,18,0,18,0,0,0,0,0,76,0,0,0,0,16,0,0,0,60,0,12,12,0,0,0,14508,14333,13283,70,0,627,0,33,320,0,320,175,151,0,0,0,8,0,16,0,16,14508,14333,175
ACSSF,2011e5,ma,000,0005,0000286,53565,52287,1278,104,481,38,176,187,22,99,0,0,51,15,0,111,64,0,0,38,0,0,9,0,0,0,181,32,22,0,127,53565,52287,47737,1430,81,2073,0,268,698,33,665,1278,837,305,0,0,0,91,45,45,0,53565,52287,1278
ACSSF,2011e5,ma,000,0005,0000287,10879,10816,63,24,0,0,8,0,0,0,0,0,0,0,0,31,21,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10879,10816,10601,126,0,80,0,0,9,0,9,63,63,0,0,0,0,0,0,0,0,10879,10816,63
ACSSF,2011e5,ma,000,0005,0000288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0005,0000289,15841,15561,280,36,20,0,21,203,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15841,15561,14830,232,31,357,0,20,91,9,82,280,251,0,0,0,0,29,0,0,0,15841,15561,280
ACSSF,2011e5,ma,000,0005,0000290,26508,25603,905,16,554,6,152,89,3,62,6,0,0,18,0,28,0,0,0,15,13,0,0,0,0,0,60,0,7,0,53,26508,25603,23440,1299,5,195,0,39,625,144,481,905,629,76,1,0,0,198,1,0,1,26508,25603,905
ACSSF,2011e5,ma,000,0005,0000291,93916,84249,9667,575,5826,112,953,1051,98,137,111,14,404,260,27,727,66,0,29,174,25,5,410,0,7,11,423,25,188,0,210,93916,84249,43437,32015,40,2055,42,3535,3125,587,2538,9667,4020,1435,127,140,0,3609,336,142,194,93916,84249,9667
ACSSF,2011e5,ma,000,0005,0000292,11481,11315,166,114,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,11481,11315,11006,122,0,0,0,90,97,9,88,166,41,26,0,0,0,99,0,0,0,11481,11315,166
ACSSF,2011e5,ma,000,0005,0000293,14978,14812,166,38,30,0,0,98,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14978,14812,14590,24,7,119,0,0,72,11,61,166,141,0,0,0,0,25,0,0,0,14978,14812,166
ACSSF,2011e5,ma,000,0005,0000294,13704,13470,234,6,0,124,13,74,0,31,0,43,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13704,13470,13259,47,0,78,0,15,71,0,71,234,215,0,0,0,0,19,0,0,0,13704,13470,234
ACSSF,2011e5,ma,000,0005,0000295,7516,7435,81,22,0,32,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,12,0,0,0,15,15,0,0,0,7516,7435,7069,0,159,0,0,0,207,0,207,81,42,0,0,0,0,27,12,12,0,7516,7435,81
ACSSF,2011e5,ma,000,0005,0000296,13813,13706,107,24,58,0,0,12,0,12,0,0,0,0,0,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,13813,13706,13247,171,0,176,0,0,112,0,112,107,102,0,0,0,0,5,0,0,0,13813,13706,107
ACSSF,2011e5,ma,000,0005,0000297,10148,9957,191,41,50,55,0,0,0,0,0,0,0,0,0,33,0,0,0,0,33,0,0,0,0,0,12,0,0,0,12,10148,9957,9281,223,0,52,0,0,401,201,200,191,176,0,0,0,0,15,0,0,0,10148,9957,191
ACSSF,2011e5,ma,000,0005,0000298,21916,21878,38,1,2,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,20,0,0,0,20,21916,21878,21060,252,0,347,0,93,126,14,112,38,20,1,0,0,0,16,1,1,0,21916,21878,38
ACSSF,2011e5,ma,000,0005,0000299,10391,10027,364,0,192,0,0,0,0,0,0,0,0,0,0,162,0,0,0,154,8,0,0,0,0,0,10,10,0,0,0,10391,10027,9526,175,116,89,0,8,113,0,113,364,251,73,0,0,0,40,0,0,0,10391,10027,364
ACSSF,2011e5,ma,000,0005,0000300,12556,12517,39,26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12556,12517,11792,21,23,314,0,47,320,50,270,39,30,0,0,0,9,0,0,0,0,12556,12517,39
ACSSF,2011e5,ma,000,0005,0000301,10533,10303,230,89,29,0,0,21,0,21,0,0,0,0,0,91,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,10533,10303,9746,338,0,82,0,72,65,0,65,230,175,29,0,0,0,26,0,0,0,10533,10303,230
ACSSF,2011e5,ma,000,0005,0000302,4926,4887,39,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4926,4887,4507,0,0,103,0,216,61,44,17,39,6,0,0,0,0,0,33,0,33,4926,4887,39
ACSSF,2011e5,ma,000,0005,0000303,25059,24634,425,43,191,0,2,24,0,24,0,0,0,0,0,107,12,0,9,28,0,0,58,0,0,0,58,0,0,0,58,25059,24634,23807,76,0,237,0,232,282,62,220,425,277,13,0,9,0,40,86,7,79,25059,24634,425
ACSSF,2011e5,ma,000,0005,0000304,6073,6049,24,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,0,0,0,10,0,10,0,0,6073,6049,5998,39,0,0,0,12,0,0,0,24,24,0,0,0,0,0,0,0,0,6073,6049,24
ACSSF,2011e5,ma,000,0005,0000305,22807,22490,317,13,151,73,0,11,0,11,0,0,0,0,0,69,59,0,0,10,0,0,0,0,0,0,0,0,0,0,0,22807,22490,21381,455,28,273,0,66,287,65,222,317,214,0,0,0,11,63,29,29,0,22807,22490,317
ACSSF,2011e5,ma,000,0005,0000306,10430,10250,180,18,6,3,23,0,0,0,0,0,0,0,0,130,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,10430,10250,9889,36,0,237,0,0,88,0,88,180,21,23,0,0,0,136,0,0,0,10430,10250,180
ACSSF,2011e5,ma,000,0005,0000307,17740,17558,182,0,90,28,44,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,17740,17558,17045,237,18,144,0,0,114,0,114,182,138,0,0,0,0,44,0,0,0,17740,17558,182
ACSSF,2011e5,ma,000,0005,0000308,56011,54991,1020,185,372,22,76,205,176,17,5,0,0,5,2,44,0,0,0,0,5,0,0,39,0,0,116,7,40,0,69,56011,54991,52393,1104,67,345,17,402,663,166,497,1020,616,33,27,0,0,308,36,29,7,56011,54991,1020
ACSSF,2011e5,ma,000,0005,0000309,2799,2765,34,12,0,0,0,17,0,17,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2799,2765,2746,0,0,0,0,0,19,0,19,34,17,0,0,0,0,11,6,6,0,2799,2765,34
ACSSF,2011e5,ma,000,0005,0000310,5159,5158,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5159,5158,4749,121,0,106,0,35,147,59,88,1,0,0,0,0,0,1,0,0,0,5159,5158,1
ACSSF,2011e5,ma,000,0005,0000311,17515,17299,216,75,14,0,43,0,0,0,0,0,0,0,0,70,0,0,0,70,0,0,0,0,0,0,14,1,0,0,13,17515,17299,16053,742,20,233,0,0,251,0,251,216,170,0,0,0,0,46,0,0,0,17515,17299,216
ACSSF,2011e5,ma,000,0005,0000312,18115,18037,78,12,58,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18115,18037,17360,95,0,136,0,150,296,29,267,78,70,0,0,0,0,0,8,8,0,18115,18037,78
ACSSF,2011e5,ma,000,0005,0000313,21673,21374,299,15,201,0,0,27,0,0,0,0,0,27,0,41,0,0,1,40,0,0,0,0,0,0,15,0,15,0,0,21673,21374,19392,486,0,276,12,958,250,122,128,299,299,0,0,0,0,0,0,0,0,21673,21374,299
ACSSF,2011e5,ma,000,0005,0000314,6896,6835,61,13,13,0,0,0,0,0,0,0,0,0,0,31,0,0,0,31,0,0,0,0,0,0,4,0,0,0,4,6896,6835,6281,299,66,104,0,0,85,20,65,61,44,0,0,0,0,17,0,0,0,6896,6835,61
ACSSF,2011e5,ma,000,0005,0000315,14430,14210,220,11,58,32,0,62,22,0,0,0,16,0,24,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14430,14210,13449,283,37,104,0,95,242,19,223,220,190,6,0,0,0,24,0,0,0,14430,14210,220
ACSSF,2011e5,ma,000,0005,0000316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0005,0000317,609942,504458,105484,6319,29741,2447,26319,22222,697,5061,4859,313,781,9712,799,13436,723,284,461,8320,683,42,1395,272,1139,117,5000,681,1014,59,3246,609942,504458,287554,140612,1069,54868,228,8889,11238,1688,9550,105484,39638,12695,807,322,125,40418,11479,2735,8744,609942,504458,105484
ACSSF,2011e5,ma,000,0005,0000318,34872,14085,20787,1543,4378,172,846,12586,248,2164,2982,0,0,7192,0,893,53,0,42,496,0,0,31,135,136,0,369,12,43,31,283,34872,14085,9043,2307,10,1202,0,357,1166,31,1135,20787,8041,389,0,0,0,2635,9722,191,9531,34872,14085,20787
ACSSF,2011e5,ma,000,0005,0000319,50845,38860,11985,844,1518,54,190,5396,127,1227,444,76,0,3470,52,3609,113,94,24,2576,192,0,479,0,131,0,374,38,22,0,314,50845,38860,33330,1681,56,2937,0,276,580,40,540,11985,5596,213,178,78,0,3840,2080,159,1921,50845,38860,11985
ACSSF,2011e5,ma,000,0005,0000320,17430,16557,873,98,291,160,10,148,18,33,45,0,21,31,0,157,0,0,0,157,0,0,0,0,0,0,9,0,9,0,0,17430,16557,15233,251,13,135,15,75,835,56,779,873,383,25,0,0,0,424,41,22,19,17430,16557,873
ACSSF,2011e5,ma,000,0005,0000321,6033,5713,320,80,85,0,61,16,0,0,0,0,0,16,0,12,0,0,0,0,0,0,0,0,12,0,66,0,35,0,31,6033,5713,5466,51,46,50,0,0,100,0,100,320,147,0,0,0,0,95,78,71,7,6033,5713,320
ACSSF,2011e5,ma,000,0005,0000322,11576,11032,544,31,267,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,208,0,0,0,11576,11032,10508,61,72,70,0,28,293,0,293,544,308,6,0,0,0,156,74,33,41,11576,11032,544
ACSSF,2011e5,ma,000,0005,0000323,16183,16019,164,40,97,0,12,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,9,0,0,0,9,16183,16019,15492,157,59,90,11,40,170,25,145,164,128,12,0,0,0,24,0,0,0,16183,16019,164
ACSSF,2011e5,ma,000,0005,0000324,5383,5317,66,17,31,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,5383,5317,5231,0,9,63,0,14,0,0,0,66,60,6,0,0,0,0,0,0,0,5383,5317,66
ACSSF,2011e5,ma,000,0005,0000325,2819,2758,61,10,2,0,0,46,0,46,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2819,2758,2641,25,0,56,9,0,27,0,27,61,46,0,0,0,0,15,0,0,0,2819,2758,61
ACSSF,2011e5,ma,000,0005,0000326,9028,8765,263,1,73,0,174,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,9028,8765,8311,133,0,75,0,17,229,3,226,263,88,0,0,0,0,54,121,121,0,9028,8765,263
ACSSF,2011e5,ma,000,0005,0000327,4827,4755,72,0,20,10,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,0,0,22,4827,4755,4555,2,0,98,0,0,100,0,100,72,65,0,0,0,0,7,0,0,0,4827,4755,72
ACSSF,2011e5,ma,000,0005,0000328,4320,4190,130,62,39,11,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,3,0,0,0,3,4320,4190,4067,1,0,72,0,17,33,0,33,130,118,0,0,0,0,12,0,0,0,4320,4190,130
ACSSF,2011e5,ma,000,0005,0000329,3363,3361,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3363,3361,3342,0,0,0,0,8,11,0,11,2,2,0,0,0,0,0,0,0,0,3363,3361,2
ACSSF,2011e5,ma,000,0005,0000330,12827,12331,496,26,350,0,0,59,0,0,0,0,59,0,0,51,0,0,0,51,0,0,0,0,0,0,10,0,0,0,10,12827,12331,12151,0,0,53,0,63,64,0,64,496,371,0,0,0,0,79,46,46,0,12827,12331,496
ACSSF,2011e5,ma,000,0005,0000331,13614,11957,1657,15,543,16,444,481,0,169,312,0,0,0,0,158,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,13614,11957,11303,212,57,139,29,14,203,13,190,1657,860,61,11,0,0,636,89,0,89,13614,11957,1657
ACSSF,2011e5,ma,000,0005,0000332,8342,8264,78,0,10,0,0,68,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8342,8264,8120,33,34,14,0,0,63,0,63,78,78,0,0,0,0,0,0,0,0,8342,8264,78
ACSSF,2011e5,ma,000,0005,0000333,11276,10851,425,13,299,0,30,5,0,0,0,0,5,0,0,34,0,0,0,0,34,0,0,0,0,0,44,0,0,0,44,11276,10851,10083,203,19,132,9,0,405,29,376,425,373,11,0,0,0,41,0,0,0,11276,10851,425
ACSSF,2011e5,ma,000,0005,0000334,2058,2058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2058,2058,1992,22,0,0,0,0,44,0,44,0,0,0,0,0,0,0,0,0,0,2058,2058,0
ACSSF,2011e5,ma,000,0005,0000335,40286,31814,8472,406,5201,59,653,759,0,91,272,183,82,131,0,1160,0,0,0,261,82,0,36,680,76,25,234,41,25,0,168,40286,31814,28170,1587,24,1411,0,81,541,34,507,8472,4388,63,32,38,0,3525,426,305,121,40286,31814,8472
ACSSF,2011e5,ma,000,0005,0000336,20323,19229,1094,13,592,14,257,144,0,4,86,0,0,54,0,8,0,0,0,8,0,0,0,0,0,0,66,0,17,0,49,20323,19229,17838,500,58,566,0,18,249,0,249,1094,507,0,0,0,0,414,173,41,132,20323,19229,1094
ACSSF,2011e5,ma,000,0005,0000337,17472,17080,392,99,171,0,16,95,0,90,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,17472,17080,15187,324,0,1448,0,0,121,1,120,392,304,17,0,0,0,47,24,15,9,17472,17080,392
ACSSF,2011e5,ma,000,0005,0000338,2953,2846,107,0,28,6,14,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,54,2953,2846,2727,39,3,19,0,0,58,0,58,107,6,7,8,0,0,54,32,27,5,2953,2846,107
ACSSF,2011e5,ma,000,0005,0000339,6483,6205,278,33,81,11,26,15,0,0,10,0,0,5,0,96,0,0,50,8,0,29,0,9,0,0,16,4,12,0,0,6483,6205,5502,356,57,251,0,10,29,0,29,278,196,2,0,0,0,65,15,4,11,6483,6205,278
ACSSF,2011e5,ma,000,0005,0000340,17197,16993,204,39,22,1,0,0,0,0,0,0,0,0,0,127,10,0,106,11,0,0,0,0,0,0,15,13,0,0,2,17197,16993,16312,95,0,455,26,21,84,0,84,204,169,0,12,0,0,2,21,21,0,17197,16993,204
ACSSF,2011e5,ma,000,0005,0000341,5909,5749,160,16,23,0,0,0,0,0,0,0,0,0,0,121,84,0,0,0,0,0,0,0,37,0,0,0,0,0,0,5909,5749,5620,17,0,112,0,0,0,0,0,160,160,0,0,0,0,0,0,0,0,5909,5749,160
ACSSF,2011e5,ma,000,0005,0000342,4341,4212,129,13,62,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4341,4212,4163,0,0,34,0,0,15,0,15,129,15,0,0,0,0,114,0,0,0,4341,4212,129
