ACSSF,2011e5,ma,000,0001,0000208,462,181
ACSSF,2011e5,ma,000,0001,0000209,925,321
ACSSF,2011e5,ma,000,0001,0000210,2305,897
ACSSF,2011e5,ma,000,0001,0000211,2890,1014
ACSSF,2011e5,ma,000,0001,0000212,428,165
ACSSF,2011e5,ma,000,0001,0000213,1626,640
ACSSF,2011e5,ma,000,0001,0000214,8212,3541
ACSSF,2011e5,ma,000,0001,0000215,438,157
ACSSF,2011e5,ma,000,0001,0000216,2638,1050
ACSSF,2011e5,ma,000,0001,0000217,1469,483
ACSSF,2011e5,ma,000,0001,0000218,1736,693
ACSSF,2011e5,ma,000,0001,0000219,462,162
ACSSF,2011e5,ma,000,0001,0000220,2019,824
ACSSF,2011e5,ma,000,0001,0000221,4517,1669
ACSSF,2011e5,ma,000,0001,0000222,689,230
ACSSF,2011e5,ma,000,0001,0000223,1143,419
ACSSF,2011e5,ma,000,0001,0000224,1092,365
ACSSF,2011e5,ma,000,0001,0000225,1421,593
ACSSF,2011e5,ma,000,0001,0000226,2639,982
ACSSF,2011e5,ma,000,0001,0000227,519,182
ACSSF,2011e5,ma,000,0001,0000228,611,217
ACSSF,2011e5,ma,000,0001,0000229,6859,2590
ACSSF,2011e5,ma,000,0001,0000230,3081,1305
ACSSF,2011e5,ma,000,0001,0000231,2209,928
ACSSF,2011e5,ma,000,0001,0000232,587,252
ACSSF,2011e5,ma,000,0001,0000233,3756,1475
ACSSF,2011e5,ma,000,0001,0000234,1777,736
ACSSF,2011e5,ma,000,0001,0000235,2487,988
ACSSF,2011e5,ma,000,0001,0000236,7084,2484
ACSSF,2011e5,ma,000,0001,0000237,912,332
ACSSF,2011e5,ma,000,0001,0000238,970,364
ACSSF,2011e5,ma,000,0001,0000239,1851,679
ACSSF,2011e5,ma,000,0001,0000240,389,143
ACSSF,2011e5,ma,000,0001,0000241,581,135
ACSSF,2011e5,ma,000,0001,0000242,4725,1999
ACSSF,2011e5,ma,000,0001,0000243,1552,654
ACSSF,2011e5,ma,000,0001,0000244,477,171
ACSSF,2011e5,ma,000,0001,0000245,1492,481
ACSSF,2011e5,ma,000,0001,0000246,2166,786
ACSSF,2011e5,ma,000,0001,0000247,783,284
ACSSF,2011e5,ma,000,0001,0000248,885,310
ACSSF,2011e5,ma,000,0001,0000249,1679,653
ACSSF,2011e5,ma,000,0001,0000250,4506,1674
ACSSF,2011e5,ma,000,0001,0000251,1891,857
ACSSF,2011e5,ma,000,0001,0000252,953,364
ACSSF,2011e5,ma,000,0001,0000253,1692,584
ACSSF,2011e5,ma,000,0001,0000254,926,288
ACSSF,2011e5,ma,000,0001,0000255,1685,556
ACSSF,2011e5,ma,000,0001,0000256,1696,607
ACSSF,2011e5,ma,000,0001,0000257,2459,1031
ACSSF,2011e5,ma,000,0001,0000258,0,0
ACSSF,2011e5,ma,000,0001,0000259,798,639
ACSSF,2011e5,ma,000,0001,0000260,348,139
ACSSF,2011e5,ma,000,0001,0000261,1047,390
ACSSF,2011e5,ma,000,0001,0000262,2884,1067
ACSSF,2011e5,ma,000,0001,0000263,4036,1698
ACSSF,2011e5,ma,000,0001,0000264,1595,602
ACSSF,2011e5,ma,000,0001,0000265,491,176
ACSSF,2011e5,ma,000,0001,0000266,2236,840
ACSSF,2011e5,ma,000,0001,0000267,512,171
ACSSF,2011e5,ma,000,0001,0000268,1178,453
ACSSF,2011e5,ma,000,0001,0000269,2233,752
ACSSF,2011e5,ma,000,0001,0000270,634,241
ACSSF,2011e5,ma,000,0001,0000271,912,307
ACSSF,2011e5,ma,000,0001,0000272,939,333
ACSSF,2011e5,ma,000,0001,0000273,527,202
ACSSF,2011e5,ma,000,0001,0000274,1825,592
ACSSF,2011e5,ma,000,0001,0000275,2233,780
ACSSF,2011e5,ma,000,0001,0000276,1292,284
ACSSF,2011e5,ma,000,0001,0000277,2006,799
ACSSF,2011e5,ma,000,0001,0000278,492,198
ACSSF,2011e5,ma,000,0001,0000279,5623,2532
ACSSF,2011e5,ma,000,0001,0000280,1714,661
ACSSF,2011e5,ma,000,0001,0000281,1392,486
ACSSF,2011e5,ma,000,0001,0000282,1948,748
ACSSF,2011e5,ma,000,0001,0000283,1728,579
ACSSF,2011e5,ma,000,0001,0000284,2821,799
ACSSF,2011e5,ma,000,0001,0000285,1160,423
ACSSF,2011e5,ma,000,0001,0000286,3586,1513
ACSSF,2011e5,ma,000,0001,0000287,852,293
ACSSF,2011e5,ma,000,0001,0000288,0,0
ACSSF,2011e5,ma,000,0001,0000289,1049,416
ACSSF,2011e5,ma,000,0001,0000290,2086,503
ACSSF,2011e5,ma,000,0001,0000291,6249,2347
ACSSF,2011e5,ma,000,0001,0000292,763,296
ACSSF,2011e5,ma,000,0001,0000293,1351,492
ACSSF,2011e5,ma,000,0001,0000294,1065,366
