ACSSF,2011e5,ma,000,0069,0000021,10705,5382,1879,0,1879,0,0,13,14,0,10,26,39,133,106,142,275,181,150,34,166,142,135,103,210,3503,1703,1800,222,146,235,190,130,79,111,125,22,47,134,120,10,19,124,0,14,38,34,0,5323,1652,0,1652,0,0,26,0,14,6,69,61,54,26,256,105,329,118,131,40,177,103,126,11,3671,1678,1993,212,300,247,191,88,276,142,86,92,68,9,135,49,11,0,5,8,0,49,25,37949,47124,62129,12256,30599,45395,12768,40239,50682,64606,12810,31330,47392,13107,28366,30200,40811,8784,27026,35601,9072,33701,33587,38239,9863,33795,50250,7216,32222,38938,64236,12932,30428,41845,14913,44632,.,.,.,.,.,.,25512,31108,44583,12359,21250,36416,10898,28183,33620,46406,5938,21837,39809,7413,40443,50928,64770,12840,31436,47494,13137,25390,28240,40015,12058,21789,37133,11321
ACSSF,2011e5,ma,000,0069,0000022,102792,50194,23691,5,23686,0,11,86,94,739,331,1028,1010,1769,1099,3179,2921,2273,2071,972,1358,1324,906,1358,1157,26503,11083,15420,2432,1681,1502,1012,1718,1389,1034,1017,829,262,653,577,388,244,110,43,237,135,87,70,52598,16138,0,16138,73,11,179,34,300,514,1195,829,1230,971,1824,2355,1616,1353,860,525,748,525,681,315,36460,18412,18048,3526,2034,1682,1440,1968,1829,1264,1013,845,291,627,483,292,181,74,153,83,59,140,64,31933,34509,51200,11376,30035,45690,10412,37849,41340,59676,12049,34223,50866,10847,27546,28671,39995,9514,26990,40029,10376,21189,22059,39632,8125,18672,41100,6830,25873,28555,49400,10110,22858,42855,8828,16615,20800,55066,2499,14018,14881,13155,21320,24714,34504,11650,19049,32068,9841,22652,25895,33441,11260,18025,33759,9863,40597,44149,63322,12031,37108,52848,10917,21964,25588,33907,11576,18917,31599,10434
ACSSF,2011e5,ma,000,0069,0000023,49331,24116,9828,0,9828,0,0,42,29,67,313,300,340,732,280,1261,1127,1101,615,492,595,561,594,636,743,14288,7820,6468,1512,666,683,432,431,641,456,198,280,167,241,217,128,93,73,27,84,31,47,61,25215,7079,0,7079,0,9,73,121,127,241,303,431,536,511,1148,957,612,558,257,231,338,228,294,104,18136,10881,7255,1103,797,859,656,668,593,501,502,353,291,241,281,68,143,13,84,68,9,13,12,36691,45040,58681,12121,29841,43750,12689,37853,46450,60258,12177,30505,44577,13051,28016,31271,41155,11868,25460,35791,11086,32007,33281,36944,15750,29107,67792,21771,41995,55917,69920,12989,32065,45716,11466,36648,70809,.,16667,36023,45069,20486,21263,25661,34167,12818,17721,27042,7381,20955,25221,51447,8654,17910,34909,10701,38854,47746,61209,12369,31033,45384,13081,23141,26343,36647,9659,20515,30221,10795
ACSSF,2011e5,ma,000,0069,0000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
ACSSF,2011e5,ma,000,0069,0000025,1296,621,346,0,346,0,0,0,0,0,18,0,24,0,8,88,27,93,0,0,0,0,0,73,15,275,83,192,33,0,65,0,26,9,0,0,9,0,0,17,0,10,0,23,0,0,0,0,675,358,0,358,0,0,0,0,0,0,8,33,79,0,114,8,11,31,17,0,57,0,0,0,317,113,204,4,45,21,66,23,0,21,0,0,0,7,0,0,0,0,0,0,17,0,0,33408,38885,52996,17792,27324,42500,13008,34888,39976,54356,17426,27076,44775,13287,32840,33139,41912,19960,32563,33384,8220,43750,.,.,.,3289,.,2499,18977,18409,19561,9219,21786,94375,16250,.,.,.,.,.,.,.,28718,32083,36172,23790,21409,27917,11506,35014,22361,107865,9219,35639,36778,15319,35346,40195,54400,17901,27413,45383,13510,26261,29427,36818,7423,21899,26967,8712
ACSSF,2011e5,ma,000,0069,0000026,219,94,32,0,32,0,0,0,0,0,0,0,20,0,0,0,0,0,12,0,0,0,0,0,0,62,0,62,14,0,14,0,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,51,0,51,0,0,0,0,0,0,0,0,46,0,5,0,0,0,0,0,0,0,0,0,74,19,55,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,21,0,0,36277,43762,56083,11600,28042,44528,11519,36613,44665,57167,11735,28646,44800,11869,10156,6696,.,6696,11019,.,10139,.,.,.,.,.,.,.,27039,40294,41397,3409,25592,26711,4432,.,.,.,.,.,.,.,12232,12411,.,12411,4808,.,4808,35536,37143,.,35804,34135,.,.,36996,45169,58333,11695,29750,45417,11893,19375,13125,19500,10536,21630,21386,61023
ACSSF,2011e5,ma,000,0069,0000027,120,75,21,0,21,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,54,49,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,13,0,13,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,32,1,31,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35168,38159,47321,12347,32262,41203,12344,35309,38839,48684,12158,32163,40918,12090,39728,38750,38043,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15852,15114,.,13333,.,.,.,35746,39214,49145,12158,33053,41123,11484,14919,33452,.,.,14274,.,.
ACSSF,2011e5,ma,000,0069,0000028,60,47,10,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,21,16,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,13,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32289,36449,50167,12210,26096,43967,12736,33113,37794,51000,15625,25842,44620,12736,9375,8125,30208,3333,.,.,.,.,.,.,.,.,.,.,50357,.,.,.,.,.,.,.,.,.,.,.,.,.,30000,.,.,.,.,.,.,11333,11333,.,11000,.,.,.,33079,38162,51278,15625,25489,43913,12736,62788,13750,.,37500,.,.,.
ACSSF,2011e5,ma,000,0069,0000029,68,49,23,0,23,0,0,0,0,0,0,0,7,0,0,0,16,0,0,0,0,0,0,0,0,26,6,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29669,39451,55783,15118,24963,43826,12920,30340,40885,56054,14175,25438,44015,13780,9420,18750,.,19074,8931,.,.,.,.,.,.,.,.,.,143750,.,.,.,250001,250001,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30243,30660,.,30903,29348,29783,.,30171,41283,56295,13932,25438,44015,13780,32266,32266,30703,.,.,.,.
ACSSF,2011e5,ma,000,0069,0000030,90,78,46,0,46,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,32,27,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000,25352,46296,14079,19926,36029,12204,23327,25602,46065,13929,19783,37813,12204,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19125,14034,.,.,30625,30625,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,24308,26074,51563,14107,19783,37813,12204,21114,21114,.,2499,.,.,.
